R,G,B,id,mark,path,hexCol,h,s,v
134.9105108,109.7293027,122.6040268,9,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/15757263.jpg,#866D7A,0.914786163,0.186651195,0.529060827
137.5404374,101.2350683,105.4431219,10,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/15956141.jpg,#896569,0.980682133,0.26396142,0.539374264
146.8640264,97.70295256,98.28348947,10,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/15956141.jpg,#926162,0.998031854,0.334738704,0.575937358
120.9337079,77.22647628,76.11909373,10,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/15956141.jpg,#784D4C,0.004118383,0.370571737,0.474249835
132.3120918,66.91276294,76.05178822,11,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16023335.jpg,#84424C,0.976709686,0.494280817,0.518870948
159.3772802,95.92307773,121.584343,11,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16023335.jpg,#9F5F79,0.932598987,0.398138319,0.625008942
131.2114094,64.12751678,85.43288591,11,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16023335.jpg,#834055,0.947067847,0.511265696,0.514554547
122.4274019,80.77303949,78.9911603,12,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16093502.jpg,#7A504E,0.006837145,0.354791827,0.480107458
130.5282195,83.6436084,81.27181209,12,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16093502.jpg,#825351,0.008025339,0.377362133,0.51187537
125.691095,75.691095,68.691095,12,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16093502.jpg,#7D4B44,0.020467836,0.453492747,0.492906255
155.1383972,102.5187104,115.5187104,13,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16196312.jpg,#9B6673,0.95882403,0.339179003,0.608385871
153.5708514,112.1474195,118.3591355,13,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16196312.jpg,#997076,0.975007238,0.269734989,0.602238633
162.9544752,115.7366672,121.5698441,13,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16196312.jpg,#A27379,0.979410392,0.289760732,0.639037158
64.10446602,29.10446602,33.10446602,14,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16252338.jpg,#401D21,0.980952381,0.545983801,0.251390063
60.29075267,30.25719563,32.27397415,14,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16252338.jpg,#3C1E20,0.988808194,0.498145333,0.236434324
47.3758389,18.3758389,22.3758389,14,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16252338.jpg,#2F1216,0.977011494,0.612126364,0.185787604
185.7364533,92.67585921,132.6068082,15,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16280639.jpg,#B95C84,0.928485754,0.501035701,0.728378248
206.7285594,134.1226633,163.8161793,15,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16280639.jpg,#CE86A3,0.931838603,0.35121367,0.810700233
150.3341629,74.76033738,97.56906221,15,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16280639.jpg,#964A61,0.9496988,0.5027056,0.589545737
32.69024916,22.07951092,15.56496952,16,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16306490.jpg,#20160F,0.063400827,0.523865069,0.128197056
28.19127517,21.19127517,13.19127517,16,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16306490.jpg,#1C150D,0.088888889,0.532079514,0.11055402
44,22,9,16,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/16306490.jpg,#2C1609,0.061904762,0.795454545,0.17254902
112.0459552,73.75736463,84.75736463,17,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/18836796.jpg,#704954,0.952118025,0.341722202,0.439395903
111.0636746,73.0636746,84.0636746,17,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/18836796.jpg,#6F4954,0.951754386,0.342146072,0.435543822
86.99034581,64.10482263,71.06957272,17,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/18836796.jpg,#564047,0.949278342,0.263081184,0.341138611
61.24982484,48.57945213,66.27184587,18,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/18858807.jpg,#3D3042,0.78602467,0.266966968,0.259889592
49.74169332,36.03587677,53.03587677,18,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/18858807.jpg,#312435,0.801037417,0.320537738,0.20798383
46.17002237,34.19574944,48.19574944,18,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/18858807.jpg,#2E2230,0.809217535,0.290482048,0.189002939
59.19798658,45.47315436,45.47315436,19,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/19117182.jpg,#3B2D2D,0,0.231846267,0.232148967
60.295302,43.5738255,41.147651,19,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/19117182.jpg,#3C2B29,0.021118121,0.317564559,0.236452165
84,59,65,19,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/19117182.jpg,#543B41,0.96,0.297619048,0.329411765
149.770213,137.770213,150.5151795,20,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/19769596.jpg,#958996,0.823591364,0.084675622,0.590255606
166.8807361,155.1971508,165.0389434,20,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/19769596.jpg,#A69BA5,0.859606556,0.070011588,0.654434259
172.3823189,161.5210214,172.0903726,20,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/19769596.jpg,#ACA1AC,0.837813251,0.063007028,0.676009094
83.17020626,71.17020626,71.17020626,21,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22072991.jpg,#534747,0,0.144282436,0.326157672
75.81304269,64.10100894,67.6021275,21,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22072991.jpg,#4B4043,0.95017776,0.154485737,0.29730605
78.61586562,64.75334065,64.83019531,21,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22072991.jpg,#4E4040,0.99907599,0.176332409,0.308297512
122.5259298,84.87268591,97.69930783,22,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22127672.jpg,#7A5461,0.943224803,0.307308371,0.480493842
74.22132137,48.22132137,57.22132137,22,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22127672.jpg,#4A3039,0.942307692,0.350303653,0.291064005
99.55928414,69.55928414,77.55928414,22,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22127672.jpg,#63454D,0.955555556,0.301328,0.390428565
113.7709112,51.18701862,52.18701862,23,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22351740.jpg,#713334,0.997336908,0.550086942,0.446160436
157.3915027,84.0467209,91.0467209,23,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22351740.jpg,#9D545B,0.984093392,0.46600217,0.617221579
153.7349782,87.31551511,85.78866947,23,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/22351740.jpg,#995755,0.003745226,0.441970393,0.602882267
50.11246115,42.11246115,55.11246115,24,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/25078171.jpg,#322A37,0.769230769,0.235881318,0.216127299
67.01066393,53.01066393,66.01066393,24,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/25078171.jpg,#433542,0.845238095,0.208921971,0.262786917
53,45,58,24,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/25078171.jpg,#352D3A,0.769230769,0.224137931,0.22745098
67.32047981,24.32047981,41.32047981,25,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/26104086.jpg,#431829,0.934108527,0.638735792,0.264001882
56.51724274,21.15818233,32.9445358,25,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/26104086.jpg,#381520,0.944444444,0.625633147,0.221636246
56.13534675,32.13534675,47.8644005,25,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/26104086.jpg,#38202F,0.89077046,0.427538109,0.220138615
76.16746495,49.18954855,48.03504224,26,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/26847529.jpg,#4C3130,0.006839714,0.3693496,0.298695941
64.14407883,38.94721083,38.55459337,26,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/26847529.jpg,#402626,0.002557154,0.398937609,0.251545407
57.04355911,39.18181739,36.60016191,26,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/26847529.jpg,#392724,0.021047183,0.358382217,0.223700232
75.67727806,9.814861947,13.81486195,27,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/28651214.jpg,#4B090D,0.989877889,0.870306356,0.296773639
82.25369103,7.532214509,11.43937335,27,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/28651214.jpg,#52070B,0.991285061,0.908427033,0.322563494
84.43955228,11.20129724,14.61404892,27,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/28651214.jpg,#540B0E,0.992233677,0.867345374,0.331135499
41.53020134,11.53020134,20.10514542,28,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/28934531.jpg,#290B14,0.952361422,0.722365869,0.162863535
71.89667132,14.20651472,29.20651472,28,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/28934531.jpg,#470E1D,0.956665051,0.802403721,0.281947731
68.03997568,13.04012207,34.12737039,28,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/28934531.jpg,#440D22,0.936099077,0.808346168,0.266823434
62.51342282,52.51342282,86.51342282,29,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/29272385.jpg,#3E3456,0.715686275,0.393002599,0.339268325
33.17906476,15.17906476,38.2059104,29,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/29272385.jpg,#210F26,0.796949383,0.602703754,0.1498271
56.87436378,46.87436378,73.86765238,29,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/29272385.jpg,#382E49,0.728410409,0.365427731,0.289677068
143.1686748,88.15614161,94.19374127,30,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30044974.jpg,#8F585E,0.981708412,0.38424979,0.561445784
159.7885906,89.61073825,100.6996644,30,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30044974.jpg,#9F5964,0.973664706,0.439191885,0.626621924
168.6755551,98.47703931,107.0005293,30,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30044974.jpg,#A8626B,0.979763366,0.416174802,0.661472765
112.3440824,72.90560365,96.62484302,31,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30091713.jpg,#704860,0.899762702,0.351050789,0.440565029
139.6379918,87.3997368,115.1458218,31,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30091713.jpg,#8B5773,0.911475843,0.374097725,0.547599968
139.6076679,100.3213144,123.9644911,31,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30091713.jpg,#8B647B,0.899697246,0.281405413,0.54748105
222.2373542,172.1467502,197.1769515,32,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30470311.jpg,#DEACC5,0.916716911,0.22539237,0.871519036
218.007556,147.4169519,179.212254,32,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30470311.jpg,#DA93B3,0.924930278,0.323798887,0.854931592
145.9266362,83.69690555,124.7875096,32,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30470311.jpg,#91537C,0.889949162,0.426445317,0.572261318
68.46868009,49.46868009,80.40604027,33,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30779758.jpg,#443150,0.769024032,0.384764131,0.315317805
76.67709788,55.03467561,94.03467561,33,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30779758.jpg,#4C375E,0.759155651,0.414740624,0.368763434
63.86689039,44.86689039,74.86689039,33,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30779758.jpg,#3F2C4A,0.772222222,0.40071118,0.293595649
148.7437127,85.61619599,99.17995437,34,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30921477.jpg,#945563,0.964189524,0.424404606,0.583308677
169.4877783,116.294769,129.8912737,34,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30921477.jpg,#A97481,0.957398836,0.313845693,0.664657954
165.3164497,115.1195667,126.5300888,34,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/30921477.jpg,#A5737E,0.962114108,0.303641187,0.648299803
123.0147165,59.52925793,67.52925793,35,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31095846.jpg,#7B3B43,0.978997815,0.516080193,0.482410653
117.4755304,56.47553038,63.47553038,35,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31095846.jpg,#75383F,0.980874317,0.519257073,0.460688354
141.065754,72.12839383,84.19103365,35,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31095846.jpg,#8D4854,0.970836714,0.488689552,0.553199035
126.3926174,51.39261745,84.39261745,36,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31158698.jpg,#7E3354,0.926666667,0.593389088,0.495657323
134.3053466,59.3053466,92.28521238,36,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31158698.jpg,#863B5C,0.926711409,0.558428997,0.526687634
130.3561777,57.89644612,92.3830233,36,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31158698.jpg,#82395C,0.920676454,0.555859591,0.511200697
55.29887164,28.24853608,37.2653146,37,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31391696.jpg,#371C25,0.944444444,0.48916614,0.21685832
68.70568893,36.70568893,49.70568893,37,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31391696.jpg,#442431,0.932291667,0.465754736,0.269434074
31.12554616,12.12554616,18.12554616,37,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31391696.jpg,#1F0C12,0.947368421,0.610431056,0.122060965
200.5128335,135.677263,145.2891198,38,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31824275.jpg,#C88791,0.975291709,0.323348732,0.786324837
140.9020189,66.9020189,79.9020189,38,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31824275.jpg,#8C424F,0.970720721,0.525187649,0.552556937
187.9686802,116.2214767,134.6675839,38,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31824275.jpg,#BB7486,0.957150229,0.38169765,0.737132079
82.06188284,45.34975026,55.70581655,39,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31898706.jpg,#522D37,0.952985269,0.447371317,0.321811305
74.6135647,41.6135647,48.6135647,39,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31898706.jpg,#4A2930,0.964646465,0.442278829,0.292602215
88.89250484,53.05374758,63,39,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/31898706.jpg,#58353F,0.953745362,0.403169619,0.348598058
53.83892618,53.5637584,61.97651007,40,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/32258192.jpg,#35353D,0.672118069,0.135740971,0.243045138
51.19408408,50.66276417,59.60012435,40,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/32258192.jpg,#33323B,0.676574885,0.149955395,0.233725978
38.57407329,35.57407329,42.57407329,40,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/32258192.jpg,#26232A,0.738095238,0.164419316,0.16695715
23.62124454,24.62124454,42.62124454,41,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/33789911.jpg,#17182A,0.657894737,0.445787077,0.167142135
11.77531418,19.42855802,32.6019361,41,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/33789911.jpg,#0B1320,0.605420986,0.638815494,0.12785073
8.92505593,14.92505593,26.92505593,41,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/33789911.jpg,#080E1A,0.611111111,0.668522288,0.105588455
102.2001524,62.2001524,73.2001524,42,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34484068.jpg,#663E49,0.954166667,0.391388849,0.400784911
109.6979866,61.69798657,73.69798657,42,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34484068.jpg,#6D3D49,0.958333333,0.437565005,0.430188183
98.45945252,64.53207938,71.53207938,42,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34484068.jpg,#624047,0.965612821,0.344582184,0.3861155
80.76346784,33.76346784,39.76346784,43,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34814105.jpg,#502127,0.978723404,0.581946284,0.316719482
46.16152425,19.70279493,20.8557047,43,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34814105.jpg,#2E1314,0.992737685,0.573177116,0.181025585
82.61725072,37.61725072,42.61725072,43,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34814105.jpg,#52252A,0.981481481,0.544680434,0.323989218
77.88930804,63.88930804,78.88930804,44,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34988934.jpg,#4D3F4E,0.822222222,0.190139835,0.309369835
88.4717718,71.76510067,91.51674975,44,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34988934.jpg,#58475B,0.807639462,0.215825509,0.358889215
35.70867804,20.70867804,25.5329327,44,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/34988934.jpg,#231419,0.94639717,0.420065957,0.140034032
99.88424821,79.88424821,91.14487461,45,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35176031.jpg,#634F5B,0.906161447,0.200231772,0.391702934
95.99603997,73.99603997,85.99603997,45,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35176031.jpg,#5F4955,0.909090909,0.22917612,0.376455059
76.93134317,68.93134317,82.17603935,45,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35176031.jpg,#4C4452,0.767335894,0.161174672,0.322258978
