R,G,B,id,mark,path,hexCol,h,s,v
227.24161073999994,191.24161073999994,81.24161073999994,1,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna1patch1_olympus_flash.JPG,#E3BF51,0.12557077625570778,0.6424879647902466,0.8911435715294115
213.73995540540443,178.73995540540443,61.95472050540443,1,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna1patch1_olympus_flash.JPG,#D5B23D,0.12823517273923374,0.7101397331729868,0.8381959035506056
215.79391693633522,178.79391693633522,63.50532633633509,1,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna1patch1_olympus_flash.JPG,#D7B23F,0.12617337270176301,0.7057130838629209,0.846250654652295
227.98890816395163,188.98890816395163,87.98890816395163,2,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna2patch1_olympus_flash.JPG,#E3BC57,0.12023809523809526,0.6140649609994318,0.8940741496625554
222.17906850198835,181.17906850198835,75.17906850198835,2,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna2patch1_olympus_flash.JPG,#DEB54B,0.12018140589569161,0.6616284827870023,0.8712904647136798
223.2387392449597,181.2387392449597,82.45350434495974,2,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna2patch1_olympus_flash.JPG,#DFB552,0.11694554353204172,0.6306487636337904,0.8754460362547439
219.3562339561384,187.3562339561384,84.3562339561384,3,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna3patch1_olympus_flash.JPG,#DBBB54,0.1271604938271605,0.615437261869631,0.8602205253181898
218.91610738000008,189.91610738000008,85.97651006000022,3,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna3patch1_olympus_flash.JPG,#DABD55,0.1303093026399126,0.607262749694521,0.8584945387450984
219.82695598722805,190.82695598722805,86.82695598722805,3,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna3patch1_olympus_flash.JPG,#DBBE56,0.13032581453634084,0.6050213423677089,0.862066494067561
225.3187919500001,192.3187919500001,79.3187919500001,4,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna4patch1_olympus_flash.JPG,#E1C04F,0.12899543378995434,0.6479708094316362,0.8836031056862749
209.52013422999994,173.52013422999994,59.52013422999994,4,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna4patch1_olympus_flash.JPG,#D1AD3B,0.12666666666666665,0.7159216490160228,0.821647585215686
224.285764151843,190.285764151843,83.28576415184303,4,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna4patch1_olympus_flash.JPG,#E0BE53,0.12647754137115838,0.6286622806097583,0.8795520162817373
230.10467998566338,193.10467998566338,78.10467998566338,5,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna5patch1_olympus_flash.JPG,#E6C14E,0.12609649122807018,0.6605689202386945,0.902371294061425
231.41893383815685,192.41893383815682,75.41893383815685,5,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna5patch1_olympus_flash.JPG,#E7C04B,0.12499999999999996,0.6741021463226462,0.90752523073787
224.92936128949825,183.92936128949825,65.92936128949825,5,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna5patch1_olympus_flash.JPG,#E0B741,0.12368972746331236,0.7068885942167283,0.8820759266254833
225.67111842996474,179.67111842996474,42.67111842996474,6,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna6patch1_olympus_flash.JPG,#E1B32A,0.12477231329690346,0.8109145790261708,0.8849847781567245
225.04205891588256,187.04205891588256,53.5691297676477,6,Senna_pendula_olympus_flash,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/senna6patch1_olympus_flash.JPG,#E1BB35,0.1297317792486166,0.7619594753722412,0.8825178781015003
