"","id","mark","mean_red","mean_green","mean_blue","species","COMMON_NAME"
"1","183355491","upper_breast",34.4582089633333,18.2863958233333,10.0389690603333,"Menura alberti","Albert's Lyrebird"
"2","188470981","upper_breast",101.858394756667,58.0698953933333,6.54076653033333,"Menura alberti","Albert's Lyrebird"
"3","192466121","upper_breast",56.7392020833333,40.1905084966667,18.2981886233333,"Menura alberti","Albert's Lyrebird"
"4","64775141","upper_breast",126.2457478,115.4278539,122.269896666667,"Menura alberti","Albert's Lyrebird"
"5","70681291","upper_breast",79.7611905133333,61.6237288933333,43.0906313033333,"Menura alberti","Albert's Lyrebird"
"6","102700361","upper_breast",113.496512833333,117.094180466667,137.864345666667,"Struthidea cinerea","Apostlebird"
"7","105173561","upper_breast",105.16767029,102.425484493333,95.21403489,"Struthidea cinerea","Apostlebird"
"8","106494141","upper_breast",104.188787916667,104.26917605,105.786440683333,"Struthidea cinerea","Apostlebird"
"9","111286651","upper_breast",91.5073321566667,85.1739988233333,87.84066549,"Struthidea cinerea","Apostlebird"
"10","113228181","upper_breast",104.842687103333,101.137616306667,100.029952796667,"Struthidea cinerea","Apostlebird"
"11","113228191","upper_breast",102.353820133333,101.847557856667,101.732851923333,"Struthidea cinerea","Apostlebird"
"12","113439021","upper_breast",145.372300936667,149.37958957,168.767622333333,"Struthidea cinerea","Apostlebird"
"13","116201701","upper_breast",72.30405733,77.9656219566667,81.6220845433333,"Struthidea cinerea","Apostlebird"
"14","116201751","upper_breast",56.37968804,58.1581002433333,60.5832703166667,"Struthidea cinerea","Apostlebird"
"15","116201801","upper_breast",80.1151018833333,87.4484352166667,95.4484352233333,"Struthidea cinerea","Apostlebird"
"16","116201811","upper_breast",37.75380227,41.75380227,48.4204689366667,"Struthidea cinerea","Apostlebird"
"17","117480371","upper_breast",97.13134125,81.86206073,71.3862839266667,"Struthidea cinerea","Apostlebird"
"18","129224921","upper_breast",130.025073866667,134.3584072,157.9142463,"Struthidea cinerea","Apostlebird"
"19","137232591","upper_breast",94.86321953,101.89732452,117.5426119,"Struthidea cinerea","Apostlebird"
"20","137245831","upper_breast",63.9161899566667,71.9161899566667,76.24952328,"Struthidea cinerea","Apostlebird"
"21","144867781","upper_breast",154.9782587,143.6947898,131.823342366667,"Struthidea cinerea","Apostlebird"
"22","147833731","upper_breast",117.877171346667,126.945768066667,114.03626468,"Struthidea cinerea","Apostlebird"
"23","161393751","upper_breast",66.5295604033333,63.3481535633333,61.8121963166667,"Struthidea cinerea","Apostlebird"
"24","30148531","upper_breast",148.766861966667,147.592524866667,159.233215233333,"Struthidea cinerea","Apostlebird"
"25","35094121","upper_breast",116.118114066667,121.388447833333,126.320338466667,"Struthidea cinerea","Apostlebird"
"26","35921951","upper_breast",54.41787368,58.2685934633333,69.6569407366667,"Struthidea cinerea","Apostlebird"
"27","37080391","upper_breast",47.63354695,45.0613045166667,40.7530238133333,"Struthidea cinerea","Apostlebird"
"28","37656911","upper_breast",107.120698003333,101.159999226667,97.1149818666667,"Struthidea cinerea","Apostlebird"
"29","38480631","upper_breast",108.99899341,103.332326743333,99.9989934066667,"Struthidea cinerea","Apostlebird"
"30","40140701","upper_breast",46.9006855066667,46.5673521733333,38.9006855066667,"Struthidea cinerea","Apostlebird"
"31","105274521","upper_breast",189.349482783569,158.007238451658,127.889399580947,"Rhipidura dryas","Arafura Fantail"
"32","106800931","upper_breast",74.0382266749362,60.5035946416027,38.4375773249361,"Rhipidura dryas","Arafura Fantail"
"33","106800951","upper_breast",199.204274854805,177.580578470384,161.941607585892,"Rhipidura dryas","Arafura Fantail"
"34","112046701","upper_breast",120.079721179586,124.696955679993,127.271153127635,"Rhipidura dryas","Arafura Fantail"
"35","129986081","upper_breast",180.304235531749,159.425447651749,128.998450401171,"Rhipidura dryas","Arafura Fantail"
"36","164237861","upper_breast",156.207792181212,129.102378119008,95.3286529293778,"Rhipidura dryas","Arafura Fantail"
"37","164548731","upper_breast",154.246978156009,149.080958030038,151.402063331357,"Rhipidura dryas","Arafura Fantail"
"38","173973821","upper_breast",100.248749095634,96.4200820923096,76.8252164589718,"Rhipidura dryas","Arafura Fantail"
"39","188452671","upper_breast",126.227617089126,122.470041330792,127.578168054029,"Rhipidura dryas","Arafura Fantail"
"40","38258551","upper_breast",118.363945575816,114.806122441973,137.994897957483,"Rhipidura dryas","Arafura Fantail"
"41","39120341","upper_breast",237.833670617953,221.14821212222,182.238151393104,"Rhipidura dryas","Arafura Fantail"
"42","96388211","upper_breast",60.6909400184323,47.4195479915018,26.5618991453628,"Rhipidura dryas","Arafura Fantail"
"43","133617581","upper_breast",152.285540739688,135.198563092193,56.3048729627,"Zosterops citrinella","Ashy-bellied White-eye"
"44","103773851","upper_breast",19.6277939766667,19.6277939766667,17.6277939766667,"Eudynamys scolopaceus","Asian Koel"
"45","103773881","upper_breast",20.7438099739093,21.2481831539093,18.9959965639093,"Eudynamys scolopaceus","Asian Koel"
"46","104230281","upper_breast",179.690036305993,184.023369639326,131.12881181266,"Sericornis keri","Atherton Scrubwren"
"47","107525441","upper_breast",124.001134727819,115.476339223601,104.44427279467,"Sericornis keri","Atherton Scrubwren"
"48","134224321","upper_breast",115.811099806641,94.3342598014777,60.6212731451377,"Sericornis keri","Atherton Scrubwren"
"49","135999581","upper_breast",146.422807833122,139.399932581312,98.811745835939,"Sericornis keri","Atherton Scrubwren"
"50","140962381","upper_breast",155.735597692707,133.735597692707,101.06893102604,"Sericornis keri","Atherton Scrubwren"
"51","140962441","upper_breast",124.691433833867,125.691433833867,120.544203513867,"Sericornis keri","Atherton Scrubwren"
"52","187596931","upper_breast",136.11057468131,114.367409277443,89.0595755231764,"Sericornis keri","Atherton Scrubwren"
"53","32012981","upper_breast",72.5283102038676,66.3418445269216,53.2803345966042,"Sericornis keri","Atherton Scrubwren"
"54","44762831","upper_breast",94.5906846398776,81.7694990203199,30.4188334155934,"Sericornis keri","Atherton Scrubwren"
"55","94359351","upper_breast",171.320737596527,168.791614954157,129.092324407541,"Sericornis keri","Atherton Scrubwren"
"56","102578321","upper_breast",117.78211415,99.2579075533333,79.8963983066667,"Botaurus poiciloptilus","Australasian Bittern"
"57","103888081","upper_breast",80.9029786633333,70.35621646,62.4961230433333,"Botaurus poiciloptilus","Australasian Bittern"
"58","105801511","upper_breast",193.720471166667,181.959643933333,150.290787483333,"Botaurus poiciloptilus","Australasian Bittern"
"59","105801651","upper_breast",207.818730366667,193.1520637,157.973231566667,"Botaurus poiciloptilus","Australasian Bittern"
"60","105801671","upper_breast",170.4782576,153.811590933333,123.601128643333,"Botaurus poiciloptilus","Australasian Bittern"
"61","105801681","upper_breast",81.6076953233333,66.61845331,48.7954250866667,"Botaurus poiciloptilus","Australasian Bittern"
"62","105801701","upper_breast",165.842927966667,146.640226766667,116.486413756667,"Botaurus poiciloptilus","Australasian Bittern"
"63","105801761","upper_breast",141.463352673333,125.800335646667,98.1336689833333,"Botaurus poiciloptilus","Australasian Bittern"
"64","106689081","upper_breast",158.175344113333,145.357372996667,131.310560326667,"Botaurus poiciloptilus","Australasian Bittern"
"65","106689091","upper_breast",157.618828933333,145.560958333333,133.32055627,"Botaurus poiciloptilus","Australasian Bittern"
"66","106689151","upper_breast",160.611632733333,157.8338289,155.9568509,"Botaurus poiciloptilus","Australasian Bittern"
"67","106689211","upper_breast",137.919461,135.7075818,135.113483366667,"Botaurus poiciloptilus","Australasian Bittern"
"68","112316461","upper_breast",84.8172001666667,63.3724313,40.4485870233333,"Botaurus poiciloptilus","Australasian Bittern"
"69","113037061","upper_breast",165.616660833333,140.577180816667,117.15022556,"Botaurus poiciloptilus","Australasian Bittern"
"70","123863911","upper_breast",55.67573391,46.4138155066667,46.5904136266667,"Botaurus poiciloptilus","Australasian Bittern"
"71","158423621","upper_breast",213.3820074,191.131649166667,153.6602158,"Botaurus poiciloptilus","Australasian Bittern"
"72","158841931","upper_breast",184.0102923,147.256841233333,103.2000657,"Botaurus poiciloptilus","Australasian Bittern"
"73","160931161","upper_breast",86.5395762533333,75.6939137266667,57.6950649166667,"Botaurus poiciloptilus","Australasian Bittern"
